%time,field
1559775781778083086,561.490554592
1559775781779303073,561.508786628
1559775781781821012,561.509609934
1559775781783893108,561.546718437
1559775781787962913,561.567638429
1559775781788343906,561.596556473
1559775781789479017,561.590747859
1559775781792829036,561.580166461
1559775781794756889,561.570515313
1559775781795896053,561.575422105
1559775781797394990,561.565562721
1559775781799384117,561.550651094
1559775781802205085,561.590087467
1559775781803796052,561.61247696
1559775781805905103,561.600261852
1559775781807550907,561.597516088
1559775781809425115,561.593673893
1559775781811254978,561.635508711
1559775781813747882,561.708365872
1559775781815505027,561.74220483
1559775781816322088,561.739188925
1559775781817200899,561.735994354
1559775781822540044,561.745455491
1559775781823492050,561.786564505
1559775781826041936,561.806298088
1559775781827682018,561.795871888
1559775781829591035,561.814139256
1559775781832235097,561.820533613
1559775781833168983,561.801812407
1559775781835570096,561.816084283
1559775781836016893,561.813018135
1559775781837225914,561.838006397
1559775781839500904,561.855159613
1559775781843048095,561.859804723
1559775781843506097,561.834491299
1559775781845803022,561.848918278
1559775781846838951,561.819649276
1559775781847496986,561.81992979
1559775781852747917,561.83414992
1559775781854859113,561.825379667
1559775781855670928,561.79468842
1559775781856137990,561.791624953
1559775781857642889,561.795868313
1559775781859333038,561.791917377
1559775781862492084,561.843270288
1559775781863517045,561.798352127
1559775781866342067,561.752411496
1559775781867767095,561.765382305
1559775781869548082,561.742619475
1559775781871354103,561.74395999
1559775781873177051,561.74905607
1559775781875324964,561.744338917
1559775781875957012,561.741338014
1559775781877190113,561.719738512
1559775781879232883,561.695847263
1559775781881479978,561.683277714
1559775781884809017,561.702492258
1559775781888891935,561.738046416
1559775781889024019,561.737504583
1559775781889493942,561.722127145
1559775781892925024,561.707243138
1559775781893532991,561.680580182
1559775781895764112,561.670344996
1559775781896223068,561.667397334
1559775781897186994,561.627919385
1559775781899471998,561.614868791
1559775781901295900,561.652496465
1559775781904130935,561.646537176
1559775781906101942,561.67144309
1559775781909317970,561.671383142
1559775781911931991,561.630796685
1559775781913852930,561.621246359
1559775781916085958,561.6200213
1559775781916183948,561.61709267
1559775781917257070,561.576942171
1559775781920835971,561.558794337
1559775781921617031,561.508678813
1559775781923314094,561.47983565
1559775781925508022,561.477424421
1559775781927469968,561.436217225
1559775781934128046,561.406664141
1559775781936103105,561.381060037
1559775781936209917,561.378299982
1559775781937156915,561.349743166
1559775781939392089,561.354860515
1559775781941375970,561.342433916
1559775781943314075,561.33226373
1559775781946330070,561.298815421
1559775781947650909,561.296108586
1559775781948532104,561.26208849
1559775781949207067,561.267053505
1559775781952069997,561.281596403
1559775781953138113,561.277685692
1559775781956374883,561.24205681
1559775781957807064,561.236041279
1559775781957916021,561.232600752
1559775781959769010,561.235019244
1559775781961509943,561.208223349
1559775781963232040,561.210455779
1559775781966331005,561.180946203
1559775781967482089,561.199768402
1559775781969638109,561.178568973
1559775781971798896,561.145498785
1559775781981587886,561.082195894
1559775781981729030,561.079617679
1559775781981751918,561.030103069
1559775781983809947,560.962280504
1559775781984298944,560.958513745
1559775781985861063,560.952510225
1559775781986552953,560.95002767
1559775781987895965,560.927849791
1559775781989586114,560.898594158
1559775781991828918,560.87893703
1559775781993493080,560.875410906
1559775781995629072,560.857204482
1559775781997308969,560.858726077
1559775782000474929,560.844341407
1559775782001375913,560.833992954
1559775782003546953,560.820321815
1559775782005487918,560.847519685
1559775782006304025,560.845092451
1559775782007704019,560.826896382
1559775782009876012,560.825742211
1559775782018587112,560.78372635
1559775782018824100,560.781338645
1559775782019588947,560.737145348
1559775782020349025,560.704255573
1559775782027376890,560.677982824
1559775782037791967,560.686151678
1559775782038636922,560.592134975
1559775782039314985,560.639957074
1559775782040452003,560.634569654
1559775782042152881,560.690213706
1559775782044223070,560.693078919
1559775782046339035,560.68827098
1559775782049180030,560.685932055
1559775782049396038,560.697286417
1559775782049834966,560.70651178
1559775782051693916,560.688452533
1559775782055725097,560.699826686
1559775782056354999,560.698954042
1559775782057190895,560.696598869
1559775782057851076,560.688835439
1559775782059669017,560.694903127
1559775782061378955,560.70050739
1559775782063627958,560.666919871
1559775782065704107,560.679197496
1559775782066236019,560.676851945
1559775782070128917,560.6561218
1559775782071470022,560.637061159
1559775782073717117,560.611433028
1559775782075754880,560.611445603
1559775782076441049,560.609151312
1559775782077900886,560.600647851
1559775782083338022,560.5533618
1559775782086230039,560.559229343
1559775782087133884,560.54513608
1559775782088207006,560.542884817
1559775782088602066,560.536331234
1559775782089688062,560.559279472
1559775782091737985,560.533036319
1559775782094245910,560.527560687
1559775782096044063,560.52691284
1559775782096482038,560.524666745
1559775782097636938,560.495487805
1559775782099499940,560.487326364
1559775782101869106,560.443686808
1559775782103774070,560.409864628
1559775782105632066,560.391880276
1559775782106074094,560.389733449
1559775782107806921,560.365609311
1559775782109947919,560.36060878
1559775782111572980,560.368598361
1559775782113286018,560.345691007
1559775782116178989,560.360618211
1559775782116269111,560.358488753
1559775782117198944,560.358871618
1559775782119467973,560.34318222
1559775782124438047,560.323262593
1559775782125637054,560.329912282
1559775782126168966,560.327799602
1559775782127275943,560.337986433
1559775782129354953,560.363234924
1559775782131490945,560.348926678
1559775782133409023,560.331298904
1559775782135673046,560.312625497
1559775782137351989,560.332131701
1559775782139612913,560.339669315
1559775782141289949,560.354387987
1559775782143436908,560.345672744
1559775782145733118,560.328742255
1559775782147643089,560.357749472
1559775782149336099,560.38524906
1559775782151922941,560.356198916
1559775782153327941,560.35918074
1559775782155297994,560.357965143
1559775782155658006,560.355811876
1559775782157264947,560.327003796
1559775782159353017,560.320175323
1559775782161313056,560.308441261
1559775782163670063,560.282468888
1559775782165433883,560.2838086
1559775782165908098,560.281704888
1559775782167361021,560.271402879
1559775782169267892,560.272889409
1559775782171397924,560.279300695
1559775782173510074,560.274495216
1559775782175417900,560.261043322
1559775782176040887,560.258944164
1559775782179629087,560.244566506
1559775782181807041,560.243816497
1559775782184597015,560.232829305
1559775782185766935,560.232621084
1559775782186997890,560.230536895
1559775782187863111,560.238008906
1559775782189419031,560.229957632
1559775782191410064,560.208264076
1559775782193448066,560.214405027
1559775782195512056,560.199527644
1559775782197016954,560.20110439
1559775782199346065,560.180353552
1559775782201351881,560.178656994
1559775782203404903,560.179143553
1559775782205395936,560.201704879
1559775782205965042,560.199620717
1559775782207478046,560.181719769
1559775782211607933,560.154772108
1559775782214368104,560.17862793
1559775782215375900,560.202874329
1559775782217382907,560.200784657
1559775782218169927,560.231977317
1559775782219454050,560.237528907
1559775782221525907,560.238732553
1559775782223278999,560.252236541
1559775782225610017,560.273725866
1559775782226159095,560.271578977
1559775782227148056,560.291069861
1559775782229403972,560.311219734
1559775782231189966,560.322229387
1559775782234333038,560.338233824
1559775782235223054,560.356261763
1559775782235594034,560.354051901
1559775782237087011,560.363751164
1559775782239315986,560.38682569
1559775782241518974,560.410068095
1559775782243515968,560.397907013
1559775782246303081,560.39314606
1559775782247560024,560.423323347
1559775782250401020,560.423191861
1559775782251463890,560.415673612
1559775782253418922,560.436437708
1559775782255680084,560.423938623
1559775782256154060,560.421689425
1559775782257621049,560.438767757
1559775782259382009,560.430995278
1559775782261231899,560.459132332
1559775782263674020,560.474926903
1559775782265636920,560.509619283
1559775782266531944,560.508195271
1559775782267443895,560.521087258
1559775782269434928,560.541951908
1559775782271344900,560.550699649
1559775782277590990,560.568462762
1559775782280179023,560.60606348
1559775782280922889,560.616081996
1559775782281549930,560.612643469
1559775782283312082,560.599954315
1559775782285861015,560.585790376
1559775782286489009,560.583424215
1559775782287283897,560.615079478
1559775782289355993,560.640688123
1559775782291373968,560.682246798
1559775782293324947,560.683333536
1559775782296382904,560.688192836
1559775782297286987,560.680628229
1559775782300112962,560.710018165
1559775782301610946,560.742748803
1559775782303641080,560.787285226
1559775782305675983,560.813342224
1559775782306226968,560.810822232
1559775782307665109,560.835712361
1559775782311049938,560.865579152
1559775782313038110,560.904500643
1559775782315433025,560.922017508
1559775782317131996,560.939928283
1559775782319259881,560.938487784
1559775782321291923,560.972364368
1559775782323582887,560.974443844
1559775782325341939,560.957056367
1559775782325864076,560.954453632
1559775782328099966,560.910753534
1559775782329359054,560.883120986
1559775782332251071,560.903205418
1559775782335625886,560.910318593
1559775782336342096,560.896033235
1559775782337023973,560.893494048
1559775782337671995,560.844943366
1559775782339586973,560.840028286
1559775782343360900,560.844850299
1559775782352001905,560.838693047
1559775782353666067,560.836396848
1559775782355973958,560.848224963
1559775782358026981,560.845768628
1559775782358500957,560.843409794
1559775782359440088,560.801452257
1559775782361463069,560.813856697
1559775782364315032,560.83442323
1559775782365516901,560.836993022
1559775782366369962,560.834558685
1559775782368007898,560.803592648
1559775782369534015,560.761868931
1559775782371603012,560.728627045
1559775782373405933,560.714047314
1559775782376816034,560.694254316
1559775782376954078,560.691937803
1559775782377854108,560.666453065
1559775782379522085,560.68581683
1559775782381350040,560.699059836
1559775782384454011,560.695894533
1559775782385725021,560.666564099
1559775782387159109,560.664280264
1559775782387469053,560.644165915
1559775782389182090,560.628815624
1559775782391794919,560.619101318
1559775782393254995,560.658296217
1559775782396047115,560.690884868
1559775782396418094,560.688596516
1559775782397222042,560.711241751
1559775782400691032,560.738411142
1559775782401768922,560.761559553
